go .	가다 .
he slept in the car .	그는 차에서 잤어요 .
he soon walked away .	그는 곧 떠났다 .
he started swearing .	그는 욕을 하기 시작했다 .
he stood by himself .	그는 혼자 서 있었다 .
he stopped drinking .	그는 술을 끊었습니다 .
he stopped to smoke .	그는 담배를 피우려고 멈췄다 .
he stuck to his job .	그는 일을 계속했다 .
he suddenly stopped .	그는 갑자기 멈췄다 .
he told me about it .	그는 나에게 그것에 대해 말했다 .
he took a short cut .	그는 지름길을 택했습니다 .
he took off his hat .	그는 모자를 벗었다 .
he took out one egg .	그는 계란 하나를 꺼냈다 .
he traveled by boat .	그는 배를 타고 여행했다 .
he treated me badly .	그는 나를 나쁘게 대했습니다 .
he turned christian .	그는 기독교인이 되었습니다 .
he used to love her .	그는 그녀를 사랑했었다 .
he visited a friend .	그는 친구를 방문했습니다 .
he wants that a lot .	그는 그것을 많이 원해요 .
he wants to kill me .	그는 나를 죽이고 싶어합니다 .
he was a bookkeeper .	그는 회계원이었습니다 .
he was born in ohio .	그는 오하이오에서 태어났습니다 .
he was buried alive .	그는 산채로 묻혔습니다 .
he was disappointed .	그는 실망했다 .
he was leaving then .	그 사람은 그때 떠날 예정이었어 .
he was made captain .	그는 선장이 되었습니다 .
he was the only man .	그는 유일한 사람이었습니다 .
he was very excited .	그는 매우 흥분했습니다 .
he was very nervous .	그는 매우 긴장했습니다 .
he was very patient .	그는 매우 참을성이 있었습니다 .
he was very puzzled .	그는 매우 당황했습니다 .
he was wet all over .	그는 온통 젖어 있었습니다 .
he went home at six .	그는 6시에 집에 갔다 .
he went on doing it .	그는 그 일을 계속했습니다 .
he went to the shop .	그는 가게에 갔다 .
he will be punished .	그는 벌을 받을 것이다 .
he will defeat them .	그는 그들을 물리칠 것이다 .
he will regret this .	그는 이것을 후회할 것이다 .
he won a gold medal .	그는 금메달을 땄다 .
he won't be pleased .	그는 기뻐하지 않을 것입니다 .
he worked very hard .	그는 매우 열심히 일했습니다 .
he works for a bank .	그는 은행에서 일해요 .
he works long hours .	그는 오랜 시간 일해요 .
he would not go out .	그는 나가지 않을 것이다 .
he wrote the report .	그는 보고서를 썼다 .
he'll never beat me .	그 사람은 절대 날 이길 수 없을 거야 .
he'll return at six .	그 사람은 6시에 돌아올 거예요 .
he's a cardiologist .	그는 심장 전문의입니다 .
he's a chain smoker .	그는 연속 흡연자입니다 .
he's a great kisser .	그는 키스를 잘해요 .
he's a late bloomer .	그는 늦게 꽃을 피우는 사람입니다 .
he's a little rusty .	그 사람 좀 녹슬었어 .
he's a loose cannon .	그는 느슨한 대포입니다 .
he's a salesman too .	그 사람도 세일즈맨이에요 .
he's a scriptwriter .	그는 각본가입니다 .
he's a stand-up guy .	그는 일어서는 사람이에요 .
he's about to leave .	그 사람이 곧 떠날 거야 .
he's active and fit .	그는 활동적이고 건강해요 .
he's afraid of dogs .	그 사람은 개를 무서워해요 .
he's an opera lover .	그는 오페라를 좋아하는 사람이에요 .
he's behaving oddly .	그 사람이 이상하게 행동해요 .
he's doing his best .	그는 최선을 다하고 있습니다 .
he's doing it right .	그는 제대로 하고 있어요 .
he's done it before .	그는 전에도 해본 적이 있어요 .
he's got a headache .	그는 두통이 있어요 .
he's in big trouble .	그는 큰 문제에 빠졌습니다 .
he's in for a shock .	그는 충격을 받았습니다 .
he's in his fifties .	그는 50대예요 .
he's in the kitchen .	그 사람은 부엌에 있어요 .
he's known for that .	그는 그것으로 유명합니다 .
he's likely to come .	그 사람이 올 것 같아 .
he's looking at you .	그 사람이 당신을 보고 있어요 .
he's my best friend .	그는 나의 가장 친한 친구입니다 .
he's on sentry duty .	그 사람은 보초 근무 중이야 .
he's probably wrong .	아마 그 사람이 틀렸을 거예요…
he's really selfish .	그 사람은 정말 이기적이에요 .
he's scared of dogs .	그 사람은 개를 무서워해요 .
he's taller than me .	그 사람은 나보다 키가 커요 .
he's too old for me .	그 사람은 나한테 너무 늙었어 .
he's very skeptical .	그는 매우 회의적이에요 .
heed public opinion .	여론에 귀를 기울이십시오 .
help me with my tie .	넥타이 좀 도와주세요 .
her bicycle is blue .	그녀의 자전거는 파란색이에요 .
her cheeks were red .	그녀의 뺨은 빨개졌다 .
her novel sold well .	그녀의 소설은 잘 팔렸다 .
her parents hate me .	그녀의 부모님은 나를 싫어합니다 .
her parents love me .	그녀의 부모님은 나를 사랑합니다 .
her son is a genius .	그녀의 아들은 천재다 .
here is your change .	여기 잔돈이 있습니다 .
here's what i think .	내 생각은 이렇습니다 .
here's your pudding .	여기 푸딩이 있어요 .
hey , listen to this .	이봐요, 이것 좀 들어보세요 .
hey , you're not tom .	이봐요, 당신은 톰이 아니군요 .
his bicycle is blue .	그의 자전거는 파란색이에요 .
his dog barks at me .	그의 개가 나에게 짖는다 .
his dream came true .	그의 꿈이 이루어졌습니다 .
his eyes failed him .	그의 눈은 그를 실망시켰다 .
his face brightened .	그의 얼굴이 밝아졌다 .
his heart is broken .	그의 마음은 상했습니다 .
his novel sold well .	그의 소설은 잘 팔렸다 .
his parents hate me .	그의 부모님은 나를 싫어해요 .
his parents love me .	그의 부모님은 나를 사랑합니다 .
his shoes are brown .	그의 신발은 갈색이에요 .
his son is a genius .	그의 아들은 천재다 .
his sweater is gray .	그의 스웨터는 회색이에요 .
honesty is a virtue .	정직은 미덕이다 .
how i've missed you !	내가 얼마나 당신을 그리워했는지 !
how about i do that ?	내가 그렇게 하면 어때 ?
how about thai food ?	태국 음식은 어때요 ?
how are you feeling ?	기분이 어때요 ?
how are you related ?	당신은 어떤 관계인가요 ?
how are your grades ?	네 성적은 어때 ?
how awesome is that ?	얼마나 멋진데 ?
how big is the team ?	팀 규모는 얼마나 되나요 ?
how can i repay you ?	어떻게 갚을 수 있나요 ?
how deep is it here ?	여기 얼마나 깊은데 ?
how did i miss this ?	내가 이걸 어떻게 놓쳤지 ?
how did tom blow it ?	톰은 어떻게 그걸 날려버렸어 ?
how did it get here ?	어떻게 여기까지 왔지 ?
how did that happen ?	어떻게 된 일이야 ?
how did the exam go ?	시험은 어떻게 됐어 ?
how did this happen ?	어떻게 이런 일이 일어났나요 ?
how did you do that ?	어떻게 그랬어 ?
how did you do this ?	이거 어떻게 한 거야 ?
how did you find it ?	어떻게 찾았어요 ?
how did you find me ?	나를 어떻게 찾았어요 ?
how did you find us ?	우리를 어떻게 찾았어요 ?
how did you like it ?	어땠어 ?
how did you lose it ?	어떻게 잃어버렸어 ?
how did you make it ?	어떻게 만들었나요 ?
how do we know that ?	우리가 그걸 어떻게 알죠 ?
how do you feel now ?	지금 기분이 어때요 ?
how do you say that ?	어떻게 그런 말을 합니까 ?
how does he do this ?	그 사람은 이걸 어떻게 해 ?
how does it help us ?	그것이 우리에게 어떻게 도움이 되나요 ?
how else can he act ?	그는 또 어떻게 행동할 수 있나요 ?
how is that helpful ?	그게 어떻게 도움이 되나요 ?
how long do we have ?	우리 얼마나 남았어 ?
how may i serve you ?	어떻게 도와드릴까요 ?
how much did i lose ?	내가 얼마나 잃었나요 ?
how much will it be ?	얼마나 될까요 ?
how old are you now ?	지금 몇 살이에요 ?
how old is that dog ?	그 개는 몇 살이에요 ?
how old is this zoo ?	이 동물원은 몇 살이에요 ?
how old is your son ?	당신의 아들은 몇 살입니까 ?
how strange life is !	인생은 얼마나 이상한가 !
how was the concert ?	콘서트 어땠어 ?
how was the fishing ?	낚시는 어땠어 ?
how was the reunion ?	재회는 어땠어 ?
how was the wedding ?	결혼식은 어땠어 ?
how was your flight ?	비행기는 어땠어 ?
how was your summer ?	여름은 어땠어 ?
how will you manage ?	어떻게 관리할 건가요 ?
how would that help ?	그게 어떻게 도움이 될까요 ?
how's that possible ?	그게 어떻게 가능해 ?
how's this possible ?	이게 어떻게 가능해 ?
hurry up and get in .	서둘러서 들어가세요 .
i accept your offer .	나는 당신의 제안을 받아들입니다 .
i accept your terms .	나는 당신의 조건을 받아들입니다 .
i admire his talent .	나는 그의 재능을 존경합니다 .
i almost always win .	나는 거의 항상 승리한다 .
i almost kissed him .	나는 그에게 거의 키스할 뻔했다 .
i almost passed out .	나는 거의 기절할 뻔했다 .
i already said that .	나는 이미 그렇게 말했다 .
i already sold that .	난 이미 그걸 팔았어 .
i also love to cook .	나는 또한 요리하는 것을 좋아합니다 .
i also noticed that .	나도 그걸 알아차렸어 .
i always study hard .	나는 항상 열심히 공부해요 .
i am a fast swimmer .	나는 수영을 잘해요 .
i am a teacher , too .	나도 선생님이야 .
i am afraid of dogs .	나는 개를 무서워한다 .
i am an electrician .	나는 전기 기술자입니다 .
i am bored to death .	정말 지루해요 .
i am eating noodles .	나는 국수를 먹고 있어요 .
i am engaged to her .	나는 그녀와 약혼했어요 .
i am fond of skiing .	나는 스키를 좋아해요 .
i am free from care .	나는 걱정에서 자유로워요 .
i am getting a cold .	나 감기에 걸렸어 .
i am going to sleep .	나는 자러 갈 예정이다 .
i am going to study .	나는 공부할 예정이다 .
i am in charge here .	내가 여기 책임자야 .
i am like my mother .	나는 내 어머니와 같다 .
i am not your enemy .	나는 당신의 적이 아니다 .
i am off duty today .	나 오늘 비번이야 .
i am older than him .	나는 그 사람보다 나이가 많다 .
i am peeling apples .	나 사과 껍질을 벗기고 있어 .
i am poor at tennis .	나는 테니스를 잘 못해요 .
i am reading a book .	나는 책을 읽고 있어요 .
i am right for once .	한 번은 내 말이 맞아요 .
i am sad to hear it .	그 말을 들으니 안타깝네요 .
i am short of money .	나는 돈이 부족해요 .
i am the chosen one .	나는 선택받은 사람이다 .
i am very dangerous .	나는 매우 위험하다 .
i answered the door .	나는 문에 대답했다 .
i arrived yesterday .	나는 어제 도착했다 .
i asked tom a favor .	내가 톰에게 부탁을 했어요 .
i ate a light lunch .	나는 점심을 가볍게 먹었다 .
i beat him at chess .	내가 체스에서 그 사람을 이겼어요 .
i became a director .	나는 감독이 되었다 .
i believe in ghosts .	나는 유령을 믿어요 .
i believe in myself .	나는 나 자신을 믿는다 .
i bet you know this .	나는 당신이 이것을 알고 있다고 확신합니다 .
i bet you're hungry .	아마 당신은 배고픈 것 같아요 .
i bought a vip pass .	나는 VIP 패스를 샀다 .
i bought a new suit .	나는 새 양복을 샀다 .
i bought many books .	나는 책을 많이 샀다 .
i bought you a gift .	내가 너에게 선물을 사줬어 .
i broke up with tom .	나 톰이랑 헤어졌어 .
i broke up with her .	나는 그녀와 헤어졌다 .
i broke up with him .	나는 그 사람과 헤어졌다 .
i built a new house .	나는 새 집을 지었다 .
i called the police .	나는 경찰에 전화했다 .
i can barely see it .	거의 볼 수 없어요 .
i can come at three .	나는 3시에 올 수 있어요 .
i can come tomorrow .	내일 올 수 있어요 .
i can do that later .	그건 나중에 할 수 있어요 .
i can give it a try .	내가 한번 시도해 볼 수 있어요 .
i can hear the wind .	바람소리가 들려요
i can keep a secret .	난 비밀을 지킬 수 있어요 .
i can peel an apple .	나는 사과 껍질을 벗길 수 있어요 .
i can see the light .	나는 빛을 볼 수 있습니다 .
i can smell cookies .	쿠키 냄새가 나 .
i can speak chinese .	나는 중국어를 할 수 있어요 .
i can speak english .	나는 영어를 할 수 있어요 .
i can survive alone .	나 혼자 살아남을 수 있어요 .
i can't accept this .	나는 이것을 받아들일 수 없다 .
i can't answer that .	나는 그것에 대답할 수 없다 .
i can't believe you .	나는 당신을 믿을 수 없습니다 .
i can't change that .	나는 그것을 바꿀 수 없습니다 .
i can't do any more .	나는 더 이상 할 수 없습니다 .
i can't do anything .	난 아무것도 할 수 없어 .
i can't do it alone .	나 혼자는 할 수 없어 .
i can't do it today .	오늘은 할 수 없어 .
i can't do that now .	지금은 그럴 수 없어요 .
