go .	行く 。
he soon walked away .	彼はすぐに立ち去った 。
he started swearing .	彼は悪態をつき始めた 。
he stood by himself .	彼は一人で立っていた 。
he stopped drinking .	彼は酒をやめた 。
he stopped to smoke .	彼はタバコを吸うために立ち止まった 。
he stuck to his job .	彼は自分の仕事に固執した 。
he suddenly stopped .	彼は突然立ち止まりました 。
he told me about it .	彼はそれについて私に話してくれました 。
he took a short cut .	彼は近道をした 。
he took off his hat .	彼は帽子を脱いだ 。
he took out one egg .	彼は卵を1個取り出した 。
he traveled by boat .	彼はボートで旅行した 。
he treated me badly .	彼は私にひどい扱いをしました 。
he turned christian .	彼はクリスチャンになりました 。
he used to love her .	彼は彼女を愛していました 。
he visited a friend .	彼は友人を訪ねた 。
he wants that a lot .	彼はそれをとても望んでいます 。
he wants to kill me .	彼は私を殺したいと思っています 。
he was a bookkeeper .	彼は簿記係でした 。
he was born in ohio .	彼はオハイオ州で生まれました 。
he was buried alive .	彼は生き埋めにされた 。
he was disappointed .	彼はがっかりした 。
he was leaving then .	彼はその時出発していました 。
he was made captain .	彼は船長に任命された 。
he was the only man .	彼は唯一の男性だった 。
he was very excited .	彼はとても興奮していました 。
he was very nervous .	彼はとても緊張していました 。
he was very patient .	彼はとても忍耐強かったです 。
he was very puzzled .	彼はとても当惑していました 。
he was wet all over .	彼は全身濡れていました 。
he went home at six .	彼は6時に家に帰りました 。
he went on doing it .	彼はそれを続けた 。
he went to the shop .	彼は店に行きました 。
he will be punished .	彼は罰せられるだろう 。
he will defeat them .	彼は彼らを倒すだろう 。
he will regret this .	彼はこれを後悔するだろう 。
he won a gold medal .	彼は金メダルを獲得した 。
he won't be pleased .	彼は満足しないだろう 。
he worked very hard .	彼はとても一生懸命働きました 。
he works for a bank .	彼は銀行で働いています 。
he works long hours .	彼は長時間働いています 。
he would not go out .	彼は外出しようとはしませんでした 。
he wrote the report .	彼は報告書を書きました 。
he'll never beat me .	彼は決して私を倒すことはないだろう 。
he'll return at six .	彼は6時に戻ります 。
he's a cardiologist .	彼は心臓専門医です 。
he's a chain smoker .	彼はチェーンスモーカーです 。
he's a great kisser .	彼はキスが上手です 。
he's a late bloomer .	彼は遅咲きだ 。
he's a little rusty .	彼は少し錆びている 。
he's a loose cannon .	彼は緩い大砲だ 。
he's a salesman too .	彼もセールスマンです 。
he's a scriptwriter .	彼は脚本家です 。
he's a stand-up guy .	彼はスタンドアップマンだ 。
he's about to leave .	彼は出発しようとしています 。
he's active and fit .	彼は活動的で健康です 。
he's afraid of dogs .	彼は犬が怖いです 。
he's an opera lover .	彼はオペラ愛好家です 。
he's behaving oddly .	彼は奇妙な行動をしています 。
he's doing his best .	彼は頑張っています 。
he's doing it right .	彼は正しくやっている 。
he's done it before .	彼は以前にもそれをやったことがある 。
he's got a headache .	彼は頭が痛いです 。
he's in big trouble .	彼は大変な状況に陥っている 。
he's in for a shock .	彼はショックを受けている 。
he's in his fifties .	彼は50代です 。
he's in the kitchen .	彼はキッチンにいます 。
he's known for that .	彼はそのことで知られています 。
he's likely to come .	彼はおそらく来るでしょう 。
he's looking at you .	彼はあなたを見ています 。
he's my best friend .	彼は私の親友です 。
he's on sentry duty .	彼は見張りの任務中だ 。
he's probably wrong .	彼はおそらく間違っている 。
he's really selfish .	彼は本当に利己的だ 。
he's scared of dogs .	彼は犬が怖いです 。
he's taller than me .	彼は私より背が高いです 。
he's too old for me .	彼は私には年をとりすぎています 。
he's very skeptical .	彼はとても懐疑的だ 。
heed public opinion .	世論に注意を払う 。
help me with my tie .	私のネクタイを手伝ってください 。
her bicycle is blue .	彼女の自転車は青いです 。
her cheeks were red .	彼女の頬は赤かった 。
her novel sold well .	彼女の小説はよく売れた 。
her parents hate me .	彼女の両親は私を嫌っています 。
her parents love me .	彼女の両親は私を愛しています 。
her son is a genius .	彼女の息子は天才です 。
here is your change .	これがあなたのお釣りです 。
here's what i think .	これが私が思うことです 。
here's your pudding .	これがあなたのプリンです 。
hey , listen to this .	ねえ、これを聞いてください 。
hey , you're not tom .	おい、君はトムじゃないよ 。
his bicycle is blue .	彼の自転車は青いです 。
his dog barks at me .	彼の犬が私に向かって吠えます 。
his dream came true .	彼の夢は叶いました 。
his eyes failed him .	彼の目は彼を失望させた 。
his face brightened .	彼の顔は明るくなった 。
